city,date,riskScore,riskLevel
Delhi,2025-08-28,22.687626638570435,Low
Delhi,2025-08-28,22.540110883538816,Low
Delhi,2025-08-28,25.96561602545453,Low
Delhi,2025-08-28,22.98804542396916,Low
Delhi,2025-08-29,18.10491772712423,Low
Delhi,2025-08-29,24.102864708533005,Low
Delhi,2025-08-29,20.94166383967601,Low
Delhi,2025-08-29,19.8951779057306,Low
Delhi,2025-08-29,28.911734443453568,Low
Delhi,2025-08-29,21.706500885392316,Low
Delhi,2025-08-30,19.269664293631763,Low
Delhi,2025-08-30,24.96708585616063,Low
Delhi,2025-08-30,23.152114302115777,Low
Delhi,2025-08-30,22.138269814879962,Low
Delhi,2025-08-30,28.724654341768108,Low
Delhi,2025-08-30,22.2521661963195,Low
Delhi,2025-08-31,21.27342984877295,Low
Delhi,2025-08-31,20.49280891016886,Low
Delhi,2025-08-31,18.687903224920042,Low
Delhi,2025-08-31,16.749659257661186,Low
Delhi,2025-08-31,25.619941049672214,Low
Delhi,2025-08-31,15.172172915666598,Low
Delhi,2025-09-01,16.514856324766832,Low
Delhi,2025-09-01,24.01074733013847,Low
Delhi,2025-09-01,21.80537893495434,Low
Delhi,2025-09-01,18.10512428659817,Low
Delhi,2025-09-01,29.523021636604554,Low
Delhi,2025-09-01,22.395136124982436,Low
Delhi,2025-09-02,20.749857325372993,Low
Delhi,2025-09-02,24.103134219423566,Low
Delhi,2025-09-02,19.160472266822097,Low
Delhi,2025-09-02,20.677269600852128,Low
Delhi,2025-09-02,24.57825014692412,Low
Delhi,2025-09-02,22.546121804251754,Low
Delhi,2025-09-03,19.703191888833764,Low
Delhi,2025-09-03,21.966814474625025,Low
Delhi,2025-09-03,20.528828277627788,Low
Delhi,2025-09-03,21.07146051685301,Low
Delhi,2025-09-03,25.65107383924981,Low
Delhi,2025-09-03,25.925079257756543,Low
Delhi,2025-09-04,24.014373115316225,Low
Delhi,2025-09-04,26.401706335155943,Low
Delhi,2025-09-04,20.126841449148344,Low
Delhi,2025-09-04,19.777254921436537,Low
Delhi,2025-09-04,27.266346460542316,Low
Delhi,2025-09-04,21.976353536469375,Low
Delhi,2025-09-05,24.373638008122917,Low
Delhi,2025-09-05,24.56257672149976,Low
Delhi,2025-09-05,19.709637340419924,Low
Delhi,2025-09-05,23.376743490235725,Low
Delhi,2025-09-05,26.510206350195723,Low
Delhi,2025-09-05,25.950524573164692,Low
Delhi,2025-09-06,16.280531354586856,Low
Delhi,2025-09-06,24.653102041915837,Low
Delhi,2025-09-06,21.987336024721877,Low
Delhi,2025-09-06,19.355925136059383,Low
Delhi,2025-09-06,27.669275085472627,Low
Delhi,2025-09-06,22.78874183467434,Low
Delhi,2025-09-07,21.779930108697847,Low
Delhi,2025-09-07,23.436217457292344,Low
Delhi,2025-09-07,22.17734358072186,Low
Delhi,2025-09-07,22.22484672237571,Low
Delhi,2025-09-07,26.425947026957324,Low
Delhi,2025-09-07,23.241451296696617,Low
Delhi,2025-09-08,22.072622941658366,Low
Delhi,2025-09-08,23.000144908483293,Low
Delhi,2025-09-08,20.463166665364575,Low
Delhi,2025-09-08,22.13831575839619,Low
Delhi,2025-09-08,28.334807275570334,Low
Delhi,2025-09-08,24.979787600868576,Low
Delhi,2025-09-09,22.558134864402966,Low
Delhi,2025-09-09,24.206532267537668,Low
Delhi,2025-09-09,17.880589349556523,Low
Delhi,2025-09-09,20.621952251066837,Low
Delhi,2025-09-09,29.504001876530268,Low
Delhi,2025-09-09,24.502700179678435,Low
Delhi,2025-09-10,18.377302727803595,Low
Delhi,2025-09-10,24.400844875180283,Low
Delhi,2025-09-10,21.265950943754866,Low
Delhi,2025-09-10,16.482246560314273,Low
Delhi,2025-09-10,26.878325964585613,Low
Delhi,2025-09-10,21.42982283195834,Low
Delhi,2025-09-11,22.493188577246876,Low
Delhi,2025-09-11,22.67053163291601,Low
Delhi,2025-09-11,20.987837380235014,Low
Delhi,2025-09-11,22.05062571861791,Low
Delhi,2025-09-11,25.555516844896026,Low
Delhi,2025-09-11,22.620323996984347,Low
Delhi,2025-09-12,19.49594032022599,Low
Delhi,2025-09-12,24.33046880853569,Low
Delhi,2025-09-12,19.661091115275916,Low
Delhi,2025-09-12,23.241693082159706,Low
Delhi,2025-09-12,31.970415181171013,Low-Mod
Delhi,2025-09-12,22.70182873174661,Low
Delhi,2025-09-13,23.445625036421987,Low
Delhi,2025-09-13,24.073386941399008,Low
Delhi,2025-09-13,20.75832748256674,Low
Delhi,2025-09-13,21.249370977182167,Low
Delhi,2025-09-13,25.803910859792452,Low
Delhi,2025-09-13,23.91223080323048,Low
Delhi,2025-09-14,23.09240597240155,Low
Delhi,2025-09-14,23.411977095367384,Low
Delhi,2025-09-14,15.500637971040435,Low
Delhi,2025-09-14,22.180638655516468,Low
Delhi,2025-09-14,28.773312853922477,Low
Delhi,2025-09-14,26.228805190445,Low
Delhi,2025-09-15,18.385297753730065,Low
Delhi,2025-09-15,22.54812682211969,Low
Delhi,2025-09-15,19.536395201643067,Low
Delhi,2025-09-15,22.183041093408967,Low
Delhi,2025-09-15,28.124055308470297,Low
Delhi,2025-09-15,19.26850991425284,Low
Delhi,2025-09-16,13.49067174739321,Very Low
Delhi,2025-09-16,23.478251150940793,Low
Delhi,2025-09-16,23.320583624138287,Low
Delhi,2025-09-16,22.416009421469624,Low
Delhi,2025-09-16,27.239913957514325,Low
Delhi,2025-09-16,24.929946146842695,Low
Delhi,2025-09-17,24.63395729454475,Low
Delhi,2025-09-17,24.641681655750673,Low
Delhi,2025-09-17,46.426609387265664,Moderate
Delhi,2025-09-17,20.3100580678204,Low
Delhi,2025-09-17,29.638200508532698,Low
Delhi,2025-09-17,26.127452076000104,Low
Delhi,2025-09-18,23.305185299453093,Low
Delhi,2025-09-18,22.940681276878372,Low
Delhi,2025-09-18,49.44524552982053,Moderate
Delhi,2025-09-18,23.839213989337203,Low
Delhi,2025-09-18,25.798170073870985,Low
Delhi,2025-09-18,21.915098346330964,Low
Delhi,2025-09-19,27.23550185257212,Low
Delhi,2025-09-19,22.855156056938227,Low
Delhi,2025-09-19,33.46907383869368,Low-Mod
Delhi,2025-09-19,23.734885281944187,Low
Delhi,2025-09-19,24.52777063635626,Low
Delhi,2025-09-19,20.992290901917805,Low
Delhi,2025-09-20,23.98153872973792,Low
Delhi,2025-09-20,24.03327056621893,Low
Delhi,2025-09-20,47.58487719102278,Moderate
Delhi,2025-09-20,23.285460849979614,Low
Delhi,2025-09-20,23.96161811166752,Low
Delhi,2025-09-20,19.217933550337477,Low
Delhi,2025-09-21,22.451192550158638,Low
Delhi,2025-09-21,25.29515392989068,Low
Delhi,2025-09-21,43.21489554668543,Low-Mod
Delhi,2025-09-21,18.677796918124095,Low
Delhi,2025-09-21,25.32005705897356,Low
Delhi,2025-09-21,21.35426578934458,Low
Delhi,2025-09-22,27.371905902347137,Low
Delhi,2025-09-22,24.350636191024776,Low
Delhi,2025-09-22,40.77720289624572,Low-Mod
Delhi,2025-09-22,21.504317599081368,Low
Delhi,2025-09-22,25.954990291183506,Low
Delhi,2025-09-22,24.172897307269444,Low
Delhi,2025-09-23,24.017063748230726,Low
Delhi,2025-09-23,23.119132123358312,Low
Delhi,2025-09-23,36.993794859443156,Low-Mod
Delhi,2025-09-23,19.88195035421468,Low
Delhi,2025-09-23,26.477682246009103,Low
Delhi,2025-09-23,23.436668516074974,Low
Delhi,2025-09-24,23.04238357860477,Low
Delhi,2025-09-24,21.37907729617664,Low
Delhi,2025-09-24,34.09921983103811,Low-Mod
Delhi,2025-09-24,19.346943961452475,Low
Delhi,2025-09-24,25.429645243849855,Low
Delhi,2025-09-24,28.23078709668365,Low
Delhi,2025-09-25,21.422869032083753,Low
Delhi,2025-09-25,27.416898226764502,Low
Delhi,2025-09-25,41.50529396252986,Low-Mod
Delhi,2025-09-25,47.76798684505842,Moderate
Delhi,2025-09-25,27.27400507048528,Low
Delhi,2025-09-25,24.25204172371356,Low
Delhi,2025-09-26,23.347575497476612,Low
Delhi,2025-09-26,25.38014384559515,Low
Delhi,2025-09-26,15.918834147845883,Low
Delhi,2025-09-26,35.90908492220934,Low-Mod
Delhi,2025-09-26,24.703186740183767,Low
Delhi,2025-09-26,23.906323914987297,Low
Delhi,2025-09-27,16.666554757604885,Low
Delhi,2025-09-27,26.29429050332729,Low
Delhi,2025-09-27,22.662308770061607,Low
Delhi,2025-09-27,36.88379834399292,Low-Mod
Delhi,2025-09-27,24.02617779612649,Low
Delhi,2025-09-27,21.75999347862914,Low
Delhi,2025-09-28,20.22435902589949,Low
Delhi,2025-09-28,26.37610730655726,Low
Delhi,2025-09-28,20.974531273884388,Low
Delhi,2025-09-28,46.16937008210699,Moderate
Delhi,2025-09-28,26.551814643884462,Low
Delhi,2025-09-28,24.52310253448757,Low
Delhi,2025-09-29,20.311080921956204,Low
Delhi,2025-09-29,25.77159634178968,Low
Delhi,2025-09-29,10.97994479912593,Very Low
Delhi,2025-09-29,34.18474776243382,Low-Mod
Delhi,2025-09-29,25.383823625044784,Low
Delhi,2025-09-29,25.087041241037888,Low
Delhi,2025-09-30,18.95133269400455,Low
Delhi,2025-09-30,26.52732446649491,Low
Delhi,2025-09-30,20.076829346939768,Low
Delhi,2025-09-30,48.89485571663863,Moderate
Delhi,2025-09-30,23.317363661459936,Low
Delhi,2025-09-30,26.225173415618684,Low
Delhi,2025-10-01,16.866098198570327,Low
Delhi,2025-10-01,25.692005945021748,Low
Delhi,2025-10-01,22.53037407431453,Low
Delhi,2025-10-01,38.75103484174843,Low-Mod
Delhi,2025-10-01,22.406828664606543,Low
Delhi,2025-10-01,24.483205691706402,Low
Delhi,2025-10-02,16.763251864203163,Low
Delhi,2025-10-02,23.273469371651977,Low
Delhi,2025-10-02,19.72963820063344,Low
Delhi,2025-10-02,23.526290127105334,Low
Delhi,2025-10-02,19.910435118183848,Low
Delhi,2025-10-02,18.410618465462875,Low
Delhi,2025-10-03,20.812868289047145,Low
Delhi,2025-10-03,22.137416166246197,Low
Delhi,2025-10-03,21.141042586579005,Low
Delhi,2025-10-03,19.688031153994807,Low
Delhi,2025-10-03,24.88904700669351,Low
Delhi,2025-10-03,16.87023054076873,Low
Delhi,2025-10-04,15.005459575605014,Low
Delhi,2025-10-04,23.67015621739445,Low
Delhi,2025-10-04,21.64809524232063,Low
Delhi,2025-10-04,21.3992101564884,Low
Delhi,2025-10-04,22.5090605764967,Low
Delhi,2025-10-04,19.10335255723794,Low
Delhi,2025-10-05,15.260241092914248,Low
Delhi,2025-10-05,22.58730573019043,Low
Delhi,2025-10-05,19.779005933398743,Low
Delhi,2025-10-05,16.198976574523947,Low
Delhi,2025-10-05,25.713508936460933,Low
Delhi,2025-10-05,24.566541876717096,Low
Delhi,2025-10-06,19.8976382272958,Low
Delhi,2025-10-06,55.638086397099045,Moderate
Delhi,2025-10-06,17.238500754939004,Low
Delhi,2025-10-06,22.254273389130965,Low
Delhi,2025-10-06,26.152612762357982,Low
Delhi,2025-10-06,36.45196467977935,Low-Mod
Delhi,2025-10-07,16.951138808067306,Low
Delhi,2025-10-07,60.797543600938965,High-Mod
Delhi,2025-10-07,13.651947560529647,Very Low
Delhi,2025-10-07,23.28628862448054,Low
Delhi,2025-10-07,24.316774566929006,Low
Delhi,2025-10-07,27.157789831724173,Low
Delhi,2025-10-08,21.758072199529714,Low
Delhi,2025-10-08,43.7878095308842,Low-Mod
Delhi,2025-10-08,18.694746510700043,Low
Delhi,2025-10-08,17.071021187064268,Low
Delhi,2025-10-08,22.85486280681846,Low
Delhi,2025-10-08,33.14870170208405,Low-Mod
Delhi,2025-10-09,13.896470688357779,Very Low
Delhi,2025-10-09,58.22648827952558,Moderate
Delhi,2025-10-09,17.241934148519334,Low
Delhi,2025-10-09,22.526338259355953,Low
Delhi,2025-10-09,20.49508259951216,Low
Delhi,2025-10-09,31.8331408703569,Low-Mod
Delhi,2025-10-10,15.003166877150248,Low
Delhi,2025-10-10,50.520324484933624,Moderate
Delhi,2025-10-10,14.2713174294939,Very Low
Delhi,2025-10-10,22.80130888141629,Low
Delhi,2025-10-10,27.32507293862136,Low
Delhi,2025-10-10,27.90261157920262,Low
Delhi,2025-10-11,20.582705692722875,Low
Delhi,2025-10-11,34.580766442819936,Low-Mod
Delhi,2025-10-11,15.019248824081592,Low
Delhi,2025-10-11,21.42729827904511,Low
Delhi,2025-10-11,22.82112585240715,Low
Delhi,2025-10-11,43.721494344638664,Low-Mod
Delhi,2025-10-12,16.20905015522672,Low
Delhi,2025-10-12,45.68307621666286,Moderate
Delhi,2025-10-12,13.761784841738256,Very Low
Delhi,2025-10-12,21.68785243236296,Low
Delhi,2025-10-12,27.354419408122446,Low
Delhi,2025-10-12,37.73719557595744,Low-Mod
Delhi,2025-10-13,15.385423356877164,Low
Delhi,2025-10-13,44.76406055639125,Low-Mod
Delhi,2025-10-13,13.542758567599611,Very Low
Delhi,2025-10-13,21.132870274812937,Low
Delhi,2025-10-13,25.0336391167165,Low
Delhi,2025-10-13,17.69198418895006,Low
Delhi,2025-10-14,18.65702357671053,Low
Delhi,2025-10-14,22.551271156492092,Low
Delhi,2025-10-14,22.368280351916397,Low
Delhi,2025-10-14,18.78604562069335,Low
Delhi,2025-10-14,31.62985774351167,Low-Mod
Delhi,2025-10-14,31.94752894906336,Low-Mod
Delhi,2025-10-15,20.58395862150065,Low
Delhi,2025-10-15,42.518494899758586,Low-Mod
Delhi,2025-10-15,19.676453039762876,Low
Delhi,2025-10-15,19.148608424329375,Low
Delhi,2025-10-15,23.691573034334468,Low
Delhi,2025-10-15,24.931624400718853,Low
Delhi,2025-10-16,14.626178339777988,Very Low
Delhi,2025-10-16,47.410407413168095,Moderate
Delhi,2025-10-16,17.881010759781113,Low
Delhi,2025-10-16,17.42335719296547,Low
Delhi,2025-10-16,23.51392576638291,Low
Delhi,2025-10-16,35.76297199629791,Low-Mod
Delhi,2025-10-17,18.539555473814517,Low
Delhi,2025-10-17,43.733405843982304,Low-Mod
Delhi,2025-10-17,20.240319417599004,Low
Delhi,2025-10-17,20.46863248731062,Low
Delhi,2025-10-17,27.476647659261147,Low
Delhi,2025-10-17,38.92927263269136,Low-Mod
Delhi,2025-10-18,18.4271006691516,Low
Delhi,2025-10-18,44.155857732590306,Low-Mod
Delhi,2025-10-18,18.096797726840812,Low
Delhi,2025-10-18,17.830611474790025,Low
Delhi,2025-10-18,26.302355388966987,Low
Delhi,2025-10-18,37.16089635524792,Low-Mod
Delhi,2025-10-19,19.22264223200814,Low
Delhi,2025-10-19,53.16090414613531,Moderate
Delhi,2025-10-19,16.41171068876225,Low
Delhi,2025-10-19,19.651581681323442,Low
Delhi,2025-10-19,30.42334407715969,Low-Mod
Delhi,2025-10-19,26.97574461973897,Low
Delhi,2025-10-20,17.618028167762297,Low
Delhi,2025-10-20,58.00201943275245,Moderate
Delhi,2025-10-20,23.180669300873788,Low
Delhi,2025-10-20,21.911643409429352,Low
Delhi,2025-10-20,53.605776282209035,Moderate
Delhi,2025-10-20,26.942616530319043,Low
Delhi,2025-10-21,21.24836718504416,Low
Delhi,2025-10-21,49.2505920175022,Moderate
Delhi,2025-10-21,20.986001512232946,Low
Delhi,2025-10-21,20.34606011406001,Low
Delhi,2025-10-21,40.19413758155798,Low-Mod
Delhi,2025-10-21,27.344865888087725,Low
Delhi,2025-10-22,16.98219192988777,Low
Delhi,2025-10-22,49.73420089064828,Moderate
Delhi,2025-10-22,20.71030148002216,Low
Delhi,2025-10-22,19.54677624747289,Low
Delhi,2025-10-22,51.49596446787181,Moderate
Delhi,2025-10-22,21.84750880063293,Low
Delhi,2025-10-23,19.21358403152827,Low
Delhi,2025-10-23,25.259978140148895,Low
Delhi,2025-10-23,20.74010992637995,Low
Delhi,2025-10-23,20.301400102909852,Low
Delhi,2025-10-23,55.80178492525506,Moderate
Delhi,2025-10-23,29.13463695805494,Low
Delhi,2025-10-24,22.669198942344764,Low
Delhi,2025-10-24,60.158335696781634,High-Mod
Delhi,2025-10-24,17.151050746761662,Low
Delhi,2025-10-24,18.379807009468273,Low
Delhi,2025-10-24,44.8755716351537,Low-Mod
Delhi,2025-10-24,18.599939141634998,Low
Delhi,2025-10-25,18.302772577097464,Low
Delhi,2025-10-25,25.492318349108338,Low
Delhi,2025-10-25,21.52618129617548,Low
Delhi,2025-10-25,22.342477150132716,Low
Delhi,2025-10-25,49.45010668651671,Moderate
Delhi,2025-10-25,28.394196291866933,Low
Delhi,2025-10-26,21.351438761842843,Low
Delhi,2025-10-26,23.62689871665392,Low
Delhi,2025-10-26,19.820002600072073,Low
Delhi,2025-10-26,21.285440491233047,Low
Delhi,2025-10-26,41.79509103148913,Low-Mod
Delhi,2025-10-26,24.77031006884836,Low
Delhi,2025-10-27,16.533154087954372,Low
Delhi,2025-10-27,23.091042388637405,Low
Delhi,2025-10-27,22.089273788983647,Low
Delhi,2025-10-27,20.985924358780714,Low
Delhi,2025-10-27,41.841031600179896,Low-Mod
Delhi,2025-10-27,24.12142779422598,Low
Delhi,2025-10-28,15.640590190757644,Low
Delhi,2025-10-28,23.19232823598582,Low
Delhi,2025-10-28,20.98397485128595,Low
Delhi,2025-10-28,23.942268778540623,Low
Delhi,2025-10-28,20.414188744428365,Low
Delhi,2025-10-28,22.96358493367432,Low
Delhi,2025-10-29,14.891159443528887,Very Low
Delhi,2025-10-29,22.31528603898419,Low
Delhi,2025-10-29,23.179734295506698,Low
Delhi,2025-10-29,23.538030201132486,Low
Delhi,2025-10-29,57.39833290705914,Moderate
Delhi,2025-10-29,17.517597176205342,Low
Delhi,2025-10-30,17.303304748680574,Low
Delhi,2025-10-30,22.724158133413937,Low
Delhi,2025-10-30,19.1444564393287,Low
Delhi,2025-10-30,22.645127888323884,Low
Delhi,2025-10-30,25.600691894965124,Low
Delhi,2025-10-30,21.948374338715325,Low
Delhi,2025-10-31,17.558134941346346,Low
Delhi,2025-10-31,20.68471238707329,Low
Delhi,2025-10-31,19.037208717697872,Low
Delhi,2025-10-31,21.837471240843733,Low
Delhi,2025-10-31,25.281257409915852,Low
Delhi,2025-10-31,21.16893557883656,Low
Delhi,2025-11-01,22.188491363722413,Low
Delhi,2025-11-01,24.40780468987532,Low
Delhi,2025-11-01,17.53486908143018,Low
Delhi,2025-11-01,17.129984496340455,Low
Delhi,2025-11-01,52.67432073572729,Moderate
Delhi,2025-11-01,21.268917278752816,Low
Delhi,2025-11-02,18.485881236341257,Low
Delhi,2025-11-02,23.173572416540296,Low
Delhi,2025-11-02,18.077202392594053,Low
Delhi,2025-11-02,21.628198431991137,Low
Delhi,2025-11-02,57.427318828823815,Moderate
Delhi,2025-11-02,17.964275386932158,Low
Delhi,2025-11-03,19.20602542055341,Low
Delhi,2025-11-03,23.462595863667268,Low
Delhi,2025-11-03,22.301155835639868,Low
Delhi,2025-11-03,13.385164374597439,Very Low
Delhi,2025-11-03,41.14137131521962,Low-Mod
Delhi,2025-11-03,20.432608249311464,Low
Delhi,2025-11-04,22.10758111676231,Low
Delhi,2025-11-04,25.153856896793414,Low
Delhi,2025-11-04,21.069255771226096,Low
Delhi,2025-11-04,18.081840098786472,Low
Delhi,2025-11-04,41.571899580103455,Low-Mod
Delhi,2025-11-04,19.52449937950839,Low
Delhi,2025-11-05,16.814566620677965,Low
Delhi,2025-11-05,23.980263190567776,Low
Delhi,2025-11-05,21.29455649255779,Low
Delhi,2025-11-05,22.986813475527597,Low
Delhi,2025-11-05,51.34987392206321,Moderate
Delhi,2025-11-05,20.050858002294028,Low
Delhi,2025-11-06,20.582417926161206,Low
Delhi,2025-11-06,23.201189576762815,Low
Delhi,2025-11-06,18.87080562754705,Low
Delhi,2025-11-06,9.778929916997486,Very Low
Delhi,2025-11-06,42.32288307570246,Low-Mod
Delhi,2025-11-06,19.20557550455645,Low
Delhi,2025-11-07,21.174843909488004,Low
Delhi,2025-11-07,22.10034835004234,Low
Delhi,2025-11-07,23.335404278801178,Low
Delhi,2025-11-07,21.545318657654853,Low
Delhi,2025-11-07,56.309732901719514,Moderate
Delhi,2025-11-07,22.741131594526514,Low
Delhi,2025-11-08,16.713480033420076,Low
Delhi,2025-11-08,25.398108953754964,Low
Delhi,2025-11-08,23.011791951088632,Low
Delhi,2025-11-08,21.876082907286822,Low
Delhi,2025-11-08,42.850603225498695,Low-Mod
Delhi,2025-11-08,23.196442225997096,Low
Delhi,2025-11-09,20.06764327317169,Low
Delhi,2025-11-09,27.335660592720913,Low
Delhi,2025-11-09,20.83071801015624,Low
Delhi,2025-11-09,23.101937444054798,Low
Delhi,2025-11-09,51.74519604625106,Moderate
Delhi,2025-11-09,22.339516525045113,Low
Delhi,2025-11-10,19.4462831679148,Low
Delhi,2025-11-10,22.63704785436942,Low
Delhi,2025-11-10,21.66297888338822,Low
Delhi,2025-11-10,22.559497919831124,Low
Delhi,2025-11-10,52.546062284259634,Moderate
Delhi,2025-11-10,32.4805523550507,Low-Mod
Delhi,2025-11-11,23.031378209307576,Low
Delhi,2025-11-11,50.62786210495073,Moderate
Delhi,2025-11-11,23.08648671846894,Low
Delhi,2025-11-11,21.90569590889234,Low
Delhi,2025-11-11,56.33827269323939,Moderate
Delhi,2025-11-11,20.866506145725594,Low
Delhi,2025-11-12,18.702199662189464,Low
Delhi,2025-11-12,24.596823557548625,Low
Delhi,2025-11-12,21.99905493154521,Low
Delhi,2025-11-12,15.023981237833167,Low
Delhi,2025-11-12,25.363688460679654,Low
Delhi,2025-11-12,31.95091454189768,Low-Mod
Delhi,2025-11-13,22.710776612918053,Low
Delhi,2025-11-13,42.442042957459755,Low-Mod
Delhi,2025-11-13,17.23195049408895,Low
Delhi,2025-11-13,18.696000689868292,Low
Delhi,2025-11-13,26.711379718322107,Low
Delhi,2025-11-13,34.92766504193791,Low-Mod
Delhi,2025-11-14,14.66421944697363,Very Low
Delhi,2025-11-14,39.71151360412164,Low-Mod
Delhi,2025-11-14,21.09208834684275,Low
Delhi,2025-11-14,21.515752939788356,Low
Delhi,2025-11-14,24.123045796097117,Low
Delhi,2025-11-14,29.747920992386156,Low
Delhi,2025-11-15,16.935220301128304,Low
Delhi,2025-11-15,40.623113344325375,Low-Mod
Delhi,2025-11-15,18.375774787567266,Low
Delhi,2025-11-15,20.2800843342419,Low
Delhi,2025-11-15,26.300038385091398,Low
Delhi,2025-11-15,30.147202102173843,Low-Mod
Delhi,2025-11-16,21.425673302701632,Low
Delhi,2025-11-16,44.51927024371985,Low-Mod
Delhi,2025-11-16,20.790293604667767,Low
Delhi,2025-11-16,15.848612749878678,Low
Delhi,2025-11-16,43.53115570469841,Low-Mod
Delhi,2025-11-16,31.218921322068553,Low-Mod
Delhi,2025-11-17,21.609815465837663,Low
Delhi,2025-11-17,51.60941375869418,Moderate
Delhi,2025-11-17,15.95050300866487,Low
Delhi,2025-11-17,20.312062968480234,Low
Delhi,2025-11-17,25.41049220388765,Low
Delhi,2025-11-17,57.25656592474765,Moderate
Delhi,2025-11-18,19.24532493072715,Low
Delhi,2025-11-18,46.55305728389956,Moderate
Delhi,2025-11-18,19.905192837872406,Low
Delhi,2025-11-18,24.136098322503123,Low
Delhi,2025-11-18,26.103241732662312,Low
Delhi,2025-11-18,56.68419814256478,Moderate
Delhi,2025-11-19,20.77420201080568,Low
Delhi,2025-11-19,47.62033665423588,Moderate
Delhi,2025-11-19,19.191164361456458,Low
Delhi,2025-11-19,21.444185816917674,Low
Delhi,2025-11-19,46.86983601315446,Moderate
Delhi,2025-11-19,46.082808229970425,Moderate
Delhi,2025-11-20,24.720287795704103,Low
Delhi,2025-11-20,41.43539959925673,Low-Mod
Delhi,2025-11-20,22.011198859439176,Low
Delhi,2025-11-20,22.567029506310384,Low
Delhi,2025-11-20,52.41790354126838,Moderate
Delhi,2025-11-20,61.38389543434903,High-Mod
Delhi,2025-11-21,23.841213567276093,Low
Delhi,2025-11-21,53.1054443369477,Moderate
Delhi,2025-11-21,17.9449616294933,Low
Delhi,2025-11-21,22.270837226644254,Low
Delhi,2025-11-21,56.7168645469754,Moderate
Delhi,2025-11-21,55.17092920912387,Moderate
Delhi,2025-11-22,22.710993939656973,Low
Delhi,2025-11-22,24.506897784256786,Low
Delhi,2025-11-22,22.04383657449388,Low
Delhi,2025-11-22,22.067923731723923,Low
Delhi,2025-11-22,52.456086881370624,Moderate
Delhi,2025-11-22,53.33114407694258,Moderate
Delhi,2025-11-23,24.06450697856286,Low
Delhi,2025-11-23,28.46947319705012,Low
Delhi,2025-11-23,17.288336051911514,Low
Delhi,2025-11-23,23.051344102038357,Low
Delhi,2025-11-23,41.91274713917811,Low-Mod
Delhi,2025-11-23,59.47811695748362,Moderate
Delhi,2025-11-24,22.763431322050245,Low
Delhi,2025-11-24,21.638943278519776,Low
Delhi,2025-11-24,18.686109425873966,Low
Delhi,2025-11-24,21.84809905415367,Low
Delhi,2025-11-24,47.73457420704369,Moderate
Delhi,2025-11-24,18.41689442685275,Low
Delhi,2025-11-25,22.132434422632087,Low
Delhi,2025-11-25,24.167544760314563,Low
Delhi,2025-11-25,43.247052428964565,Low-Mod
Delhi,2025-11-25,21.819444662941358,Low
Delhi,2025-11-25,33.71831321277234,Low-Mod
Delhi,2025-11-25,20.270209331267516,Low
Delhi,2025-11-26,24.669834092518357,Low
Delhi,2025-11-26,25.326552875905705,Low
Delhi,2025-11-26,35.35514449937862,Low-Mod
Delhi,2025-11-26,20.567958953526535,Low
Delhi,2025-11-26,45.708413377695344,Moderate
Delhi,2025-11-26,23.95427054766936,Low
Delhi,2025-11-27,23.67970069276621,Low
Delhi,2025-11-27,24.019049537730687,Low
Delhi,2025-11-27,35.4270344389516,Low-Mod
Delhi,2025-11-27,19.62970421374053,Low
Delhi,2025-11-27,43.85681536684848,Low-Mod
Delhi,2025-11-27,17.135447404968886,Low
Delhi,2025-11-28,26.350668485869264,Low
Delhi,2025-11-28,22.473632198599184,Low
Delhi,2025-11-28,43.70434916287564,Low-Mod
Delhi,2025-11-28,19.610292443494494,Low
Delhi,2025-11-28,23.172747102458523,Low
Delhi,2025-11-28,19.625030174241438,Low
Delhi,2025-11-29,22.14934155410601,Low
Delhi,2025-11-29,23.753955545598373,Low
Delhi,2025-11-29,36.00185516647419,Low-Mod
Delhi,2025-11-29,21.49736370622911,Low
Delhi,2025-11-29,24.10954994395305,Low
Delhi,2025-11-29,22.82753225013201,Low
Delhi,2025-11-30,20.701137421222036,Low
Delhi,2025-11-30,22.369299010844088,Low
Delhi,2025-11-30,41.755810978590084,Low-Mod
Delhi,2025-11-30,21.93471282812095,Low
Delhi,2025-11-30,23.697513440795134,Low
Delhi,2025-11-30,14.082241630682704,Very Low
Delhi,2025-12-01,27.094906300956154,Low
Delhi,2025-12-01,22.520424090401995,Low
Delhi,2025-12-01,43.93877422720676,Low-Mod
Delhi,2025-12-01,18.230234776850345,Low
Delhi,2025-12-01,24.37316420592495,Low
Delhi,2025-12-01,16.68972444200576,Low
Delhi,2025-12-02,25.27639085602774,Low
Delhi,2025-12-02,23.682112835770212,Low
Delhi,2025-12-02,36.65130932582159,Low-Mod
Delhi,2025-12-02,19.998388790238423,Low
Delhi,2025-12-02,24.588797279214695,Low
Delhi,2025-12-02,21.847917778356766,Low
Delhi,2025-12-03,17.943638309652577,Low
Delhi,2025-12-03,23.080125212423297,Low
Delhi,2025-12-03,21.010940357342548,Low
Delhi,2025-12-03,22.11505694016894,Low
Delhi,2025-12-03,25.125231314198267,Low
Delhi,2025-12-03,20.560615475535833,Low
Delhi,2025-12-04,25.982849289263385,Low
Delhi,2025-12-04,23.486958253025698,Low
Delhi,2025-12-04,43.73211772779537,Low-Mod
Delhi,2025-12-04,19.00135037746098,Low
Delhi,2025-12-04,24.772045149516522,Low
Delhi,2025-12-04,18.689109303484678,Low
